event_id,event_name,event_date,day,artist_name,artist_id,promoter_name,promoter_id
386685,"Lee Foss, Benoit & Sergio (Live), Wiggle & DJ History",2012-08-11,Sat,Carsten Klemann,carstenklemann,fabric,967
386685,"Lee Foss, Benoit & Sergio (Live), Wiggle & DJ History",2012-08-11,Sat,Terry Francis,terryfrancis,fabric,967
386685,"Lee Foss, Benoit & Sergio (Live), Wiggle & DJ History",2012-08-11,Sat,Nathan Coles,nathancoles,fabric,967
386685,"Lee Foss, Benoit & Sergio (Live), Wiggle & DJ History",2012-08-11,Sat,Eddie Richards,eddierichards,fabric,967
386685,"Lee Foss, Benoit & Sergio (Live), Wiggle & DJ History",2012-08-11,Sat,Michel Cleis,michelcleis,fabric,967
386685,"Lee Foss, Benoit & Sergio (Live), Wiggle & DJ History",2012-08-11,Sat,Bill Brewster,billbrewster,fabric,967
386685,"Lee Foss, Benoit & Sergio (Live), Wiggle & DJ History",2012-08-11,Sat,PBR Streetgang,pbrstreetgang,fabric,967
384423,Ram Records,2012-08-10,Fri,High Contrast,highcontrast,fabric,967
384423,Ram Records,2012-08-10,Fri,MC Texas,mctexas,fabric,967
384423,Ram Records,2012-08-10,Fri,Calyx & Teebee,calyxteebee-uk,fabric,967
384423,Ram Records,2012-08-10,Fri,Culture Shock,cultureshock,fabric,967
384423,Ram Records,2012-08-10,Fri,Cyantific,cyantific,fabric,967
384423,Ram Records,2012-08-10,Fri,DC Breaks,dcbreaks,fabric,967
384423,Ram Records,2012-08-10,Fri,DJ EZ,djez,fabric,967
384423,Ram Records,2012-08-10,Fri,Scratch Perverts,scratchperverts,fabric,967
384423,Ram Records,2012-08-10,Fri,Zed Bias,zedbias,fabric,967
384423,Ram Records,2012-08-10,Fri,Lenzman,lenzman,fabric,967
384423,Ram Records,2012-08-10,Fri,Bladerunner,bladerunner-de,fabric,967
384423,Ram Records,2012-08-10,Fri,LowQui,lowqui,fabric,967
384423,Ram Records,2012-08-10,Fri,2SHY,2shy,fabric,967
384423,Ram Records,2012-08-10,Fri,Total Science,totalscience,fabric,967
384423,Ram Records,2012-08-10,Fri,Zero T,zerot,fabric,967
384423,Ram Records,2012-08-10,Fri,Mutated Forms,mutatedforms,fabric,967
384423,Ram Records,2012-08-10,Fri,Krakota,krakota,fabric,967
384440,WetYourSelf! With..Ed Jones & Kid K,2012-08-05,Sun,Ed Jones,edjones,fabric,967
384440,WetYourSelf! With..Ed Jones & Kid K,2012-08-05,Sun,Cormac,cormac,fabric,967
384440,WetYourSelf! With..Ed Jones & Kid K,2012-08-05,Sun,Jacob Husley,jacobhusley,fabric,967
384440,WetYourSelf! With..Ed Jones & Kid K,2012-08-05,Sun,Peter Pixzel,peterpixzel,fabric,967
378571,"Raresh, Dave Clarke & Adam Shelton",2012-08-04,Sat,Craig Richards,craigrichards,fabric,967
378571,"Raresh, Dave Clarke & Adam Shelton",2012-08-04,Sat,Raresh,raresh,fabric,967
378571,"Raresh, Dave Clarke & Adam Shelton",2012-08-04,Sat,Guti,guti,fabric,967
378571,"Raresh, Dave Clarke & Adam Shelton",2012-08-04,Sat,Dave Clarke,daveclarke,fabric,967
378571,"Raresh, Dave Clarke & Adam Shelton",2012-08-04,Sat,Terry Francis,terryfrancis,fabric,967
378571,"Raresh, Dave Clarke & Adam Shelton",2012-08-04,Sat,Hrdvsion,hrdvsion,fabric,967
378571,"Raresh, Dave Clarke & Adam Shelton",2012-08-04,Sat,DJ W!ld,djwild,fabric,967
378571,"Raresh, Dave Clarke & Adam Shelton",2012-08-04,Sat,Adam Shelton,adamshelton,fabric,967
378571,"Raresh, Dave Clarke & Adam Shelton",2012-08-04,Sat,Jordan Peak,jordanpeak,fabric,967
374792,Hessle Audio & Fabriclive 64 - Oneman CD Launch,2012-08-03,Fri,Pearson Sound,pearsonsound,fabric,967
374792,Hessle Audio & Fabriclive 64 - Oneman CD Launch,2012-08-03,Fri,Pangaea,pangaea,fabric,967
374792,Hessle Audio & Fabriclive 64 - Oneman CD Launch,2012-08-03,Fri,Jackmaster,jackmaster,fabric,967
374792,Hessle Audio & Fabriclive 64 - Oneman CD Launch,2012-08-03,Fri,Joe,joe,fabric,967
374792,Hessle Audio & Fabriclive 64 - Oneman CD Launch,2012-08-03,Fri,Oneman,oneman,fabric,967
374792,Hessle Audio & Fabriclive 64 - Oneman CD Launch,2012-08-03,Fri,Oneman,oneman,fabric,967
374792,Hessle Audio & Fabriclive 64 - Oneman CD Launch,2012-08-03,Fri,Kode9,kode9,fabric,967
374792,Hessle Audio & Fabriclive 64 - Oneman CD Launch,2012-08-03,Fri,Loefah,loefah,fabric,967
374792,Hessle Audio & Fabriclive 64 - Oneman CD Launch,2012-08-03,Fri,dBridge,dbridge,fabric,967
380493,WetYourSelf! With..Davis & Tboy,2012-07-29,Sun,Tboy,tboy,fabric,967
380493,WetYourSelf! With..Davis & Tboy,2012-07-29,Sun,Cormac,cormac,fabric,967
380493,WetYourSelf! With..Davis & Tboy,2012-07-29,Sun,Jacob Husley,jacobhusley,fabric,967
380493,WetYourSelf! With..Davis & Tboy,2012-07-29,Sun,Peter Pixzel,peterpixzel,fabric,967
377344,"Reboot & Robert Dietz present 'No Hit Wonder', Stacey Pullen & Huxley",2012-07-28,Sat,Craig Richards,craigrichards,fabric,967
377344,"Reboot & Robert Dietz present 'No Hit Wonder', Stacey Pullen & Huxley",2012-07-28,Sat,Reboot,reboot,fabric,967
377344,"Reboot & Robert Dietz present 'No Hit Wonder', Stacey Pullen & Huxley",2012-07-28,Sat,Robert Dietz,robertdietz,fabric,967
377344,"Reboot & Robert Dietz present 'No Hit Wonder', Stacey Pullen & Huxley",2012-07-28,Sat,Taimur,taimur,fabric,967
377344,"Reboot & Robert Dietz present 'No Hit Wonder', Stacey Pullen & Huxley",2012-07-28,Sat,Terry Francis,terryfrancis,fabric,967
377344,"Reboot & Robert Dietz present 'No Hit Wonder', Stacey Pullen & Huxley",2012-07-28,Sat,Stacey Pullen,staceypullen,fabric,967
377344,"Reboot & Robert Dietz present 'No Hit Wonder', Stacey Pullen & Huxley",2012-07-28,Sat,Huxley,huxley,fabric,967
377344,"Reboot & Robert Dietz present 'No Hit Wonder', Stacey Pullen & Huxley",2012-07-28,Sat,Alex Jones,alexjones,fabric,967
377344,"Reboot & Robert Dietz present 'No Hit Wonder', Stacey Pullen & Huxley",2012-07-28,Sat,Cedric Maison,cedricmaison,fabric,967
377344,"Reboot & Robert Dietz present 'No Hit Wonder', Stacey Pullen & Huxley",2012-07-28,Sat,Ste Roberts,steroberts,fabric,967
374758,Playaz & Bukem in Session,2012-07-27,Fri,DJ Hype,djhype,fabric,967
374758,Playaz & Bukem in Session,2012-07-27,Fri,Goldie,goldie,fabric,967
374758,Playaz & Bukem in Session,2012-07-27,Fri,Taxman,taxman,fabric,967
374758,Playaz & Bukem in Session,2012-07-27,Fri,Potential Badboy,potentialbadboy,fabric,967
374758,Playaz & Bukem in Session,2012-07-27,Fri,Artificial Intelligence,artificialintelligence,fabric,967
374758,Playaz & Bukem in Session,2012-07-27,Fri,2SHY,2shy,fabric,967
374758,Playaz & Bukem in Session,2012-07-27,Fri,LTJ Bukem,ltjbukem,fabric,967
374758,Playaz & Bukem in Session,2012-07-27,Fri,Grooverider,grooverider,fabric,967
374758,Playaz & Bukem in Session,2012-07-27,Fri,Paul SG,paulsg,fabric,967
374758,Playaz & Bukem in Session,2012-07-27,Fri,Starkey,starkey,fabric,967
374758,Playaz & Bukem in Session,2012-07-27,Fri,Om Unit,omunit,fabric,967
374758,Playaz & Bukem in Session,2012-07-27,Fri,Brassica,brassica,fabric,967
380486,WetYourSelf! With..Chaim live,2012-07-22,Sun,Chaim,chaim,fabric,967
380486,WetYourSelf! With..Chaim live,2012-07-22,Sun,Cormac,cormac,fabric,967
380486,WetYourSelf! With..Chaim live,2012-07-22,Sun,Jacob Husley,jacobhusley,fabric,967
380486,WetYourSelf! With..Chaim live,2012-07-22,Sun,Peter Pixzel,peterpixzel,fabric,967
377333,"Guy Gerber live, Mathias Kaden & Shaun Reeves",2012-07-21,Sat,Guy Gerber,guygerber,fabric,967
377333,"Guy Gerber live, Mathias Kaden & Shaun Reeves",2012-07-21,Sat,Konrad Black,konradblack,fabric,967
377333,"Guy Gerber live, Mathias Kaden & Shaun Reeves",2012-07-21,Sat,Shaun Reeves,shaunreeves,fabric,967
377333,"Guy Gerber live, Mathias Kaden & Shaun Reeves",2012-07-21,Sat,DJ Tennis,djtennis,fabric,967
377333,"Guy Gerber live, Mathias Kaden & Shaun Reeves",2012-07-21,Sat,Craig Richards,craigrichards,fabric,967
377333,"Guy Gerber live, Mathias Kaden & Shaun Reeves",2012-07-21,Sat,Mathias Kaden,mathiaskaden,fabric,967
377333,"Guy Gerber live, Mathias Kaden & Shaun Reeves",2012-07-21,Sat,Mic Newman,micnewman,fabric,967
377333,"Guy Gerber live, Mathias Kaden & Shaun Reeves",2012-07-21,Sat,Kevin Griffiths,kevingriffiths,fabric,967
377333,"Guy Gerber live, Mathias Kaden & Shaun Reeves",2012-07-21,Sat,Moodtrap,moodtrap,fabric,967
374754,Sin City & S.P.Y's DnB Surgery,2012-07-20,Fri,Hatcha,hatcha,fabric,967
374754,Sin City & S.P.Y's DnB Surgery,2012-07-20,Fri,Scratch Perverts,scratchperverts,fabric,967
374754,Sin City & S.P.Y's DnB Surgery,2012-07-20,Fri,Jakes,jakes,fabric,967
374754,Sin City & S.P.Y's DnB Surgery,2012-07-20,Fri,S.P.Y,s.p.y,fabric,967
374754,Sin City & S.P.Y's DnB Surgery,2012-07-20,Fri,S.P.Y,s.p.y,fabric,967
374754,Sin City & S.P.Y's DnB Surgery,2012-07-20,Fri,London Elektricity,londonelektricity,fabric,967
374754,Sin City & S.P.Y's DnB Surgery,2012-07-20,Fri,Nu:Tone,nutone,fabric,967
374754,Sin City & S.P.Y's DnB Surgery,2012-07-20,Fri,Logistics,logistics,fabric,967
374754,Sin City & S.P.Y's DnB Surgery,2012-07-20,Fri,Klute,klute,fabric,967
374754,Sin City & S.P.Y's DnB Surgery,2012-07-20,Fri,Total Science,totalscience,fabric,967
374754,Sin City & S.P.Y's DnB Surgery,2012-07-20,Fri,Rockwell,rockwell,fabric,967
374754,Sin City & S.P.Y's DnB Surgery,2012-07-20,Fri,LowQui,lowqui,fabric,967
374754,Sin City & S.P.Y's DnB Surgery,2012-07-20,Fri,Joe Syntax,joesyntax,fabric,967
374754,Sin City & S.P.Y's DnB Surgery,2012-07-20,Fri,Blokhe4d,blokhe4d,fabric,967
374754,Sin City & S.P.Y's DnB Surgery,2012-07-20,Fri,Ruthless,ruthless,fabric,967
380483,WetYourSelf! With..Renato Ratier,2012-07-15,Sun,Renato Ratier,renatoratier,fabric,967
380483,WetYourSelf! With..Renato Ratier,2012-07-15,Sun,Cormac,cormac,fabric,967
380483,WetYourSelf! With..Renato Ratier,2012-07-15,Sun,Jacob Husley,jacobhusley,fabric,967
380483,WetYourSelf! With..Renato Ratier,2012-07-15,Sun,Peter Pixzel,peterpixzel,fabric,967
377328,"Superfreq, 2020 Soundsystem & Mike Shannon",2012-07-14,Sat,Craig Richards,craigrichards,fabric,967
377328,"Superfreq, 2020 Soundsystem & Mike Shannon",2012-07-14,Sat,Mr C,mrc,fabric,967
377328,"Superfreq, 2020 Soundsystem & Mike Shannon",2012-07-14,Sat,No Regular Play,noregularplay,fabric,967
377328,"Superfreq, 2020 Soundsystem & Mike Shannon",2012-07-14,Sat,Dollz at Play,dollzatplay,fabric,967
377328,"Superfreq, 2020 Soundsystem & Mike Shannon",2012-07-14,Sat,Terry Francis,terryfrancis,fabric,967
377328,"Superfreq, 2020 Soundsystem & Mike Shannon",2012-07-14,Sat,2020 Soundsystem,2020soundsystem,fabric,967
377328,"Superfreq, 2020 Soundsystem & Mike Shannon",2012-07-14,Sat,Richy Ahmed,richyahmed,fabric,967
377328,"Superfreq, 2020 Soundsystem & Mike Shannon",2012-07-14,Sat,Mike Shannon,mikeshannon,fabric,967
377328,"Superfreq, 2020 Soundsystem & Mike Shannon",2012-07-14,Sat,The Mole,themole,fabric,967
377328,"Superfreq, 2020 Soundsystem & Mike Shannon",2012-07-14,Sat,DeWalta,dewalta,fabric,967
374682,Moda & Roska presents,2012-07-13,Fri,Jacques Lu Cont,jacqueslucont,fabric,967
374682,Moda & Roska presents,2012-07-13,Fri,Jaymo & Andy George,jaymoandygeorge,fabric,967
374682,Moda & Roska presents,2012-07-13,Fri,Miguel Campbell,miguelcampbell,fabric,967
374682,Moda & Roska presents,2012-07-13,Fri,Maxxi Soundsystem,maxxisoundsystem,fabric,967
374682,Moda & Roska presents,2012-07-13,Fri,Hot Since 82,hotsince82,fabric,967
374682,Moda & Roska presents,2012-07-13,Fri,Roska,roska,fabric,967
374682,Moda & Roska presents,2012-07-13,Fri,Roska,roska,fabric,967
374682,Moda & Roska presents,2012-07-13,Fri,The 2 Bears,the2bears,fabric,967
374682,Moda & Roska presents,2012-07-13,Fri,Seiji,seiji,fabric,967
374682,Moda & Roska presents,2012-07-13,Fri,Foamo,foamo,fabric,967
374682,Moda & Roska presents,2012-07-13,Fri,Brackles,brackles,fabric,967
374682,Moda & Roska presents,2012-07-13,Fri,Doc Daneeka,docdaneeka,fabric,967
374682,Moda & Roska presents,2012-07-13,Fri,Shox,shox,fabric,967
374682,Moda & Roska presents,2012-07-13,Fri,Alexander Nut,alexandernut,fabric,967
374682,Moda & Roska presents,2012-07-13,Fri,Eclair Fifi,eclairfifi,fabric,967
374682,Moda & Roska presents,2012-07-13,Fri,Jon K,jonk,fabric,967
380480,WetYourSelf! With..Tred Benedict & Samantha Blackburn,2012-07-08,Sun,Tred Benedict,tredbenedict,fabric,967
380480,WetYourSelf! With..Tred Benedict & Samantha Blackburn,2012-07-08,Sun,Samantha Blackburn,samanthablackburn,fabric,967
380480,WetYourSelf! With..Tred Benedict & Samantha Blackburn,2012-07-08,Sun,Diverted,diverted,fabric,967
380480,WetYourSelf! With..Tred Benedict & Samantha Blackburn,2012-07-08,Sun,Cormac,cormac,fabric,967
380480,WetYourSelf! With..Tred Benedict & Samantha Blackburn,2012-07-08,Sun,Jacob Husley,jacobhusley,fabric,967
380480,WetYourSelf! With..Tred Benedict & Samantha Blackburn,2012-07-08,Sun,Peter Pixzel,peterpixzel,fabric,967
370457,"Cobblestone Jazz, Jay Haze & Bicep",2012-07-07,Sat,Craig Richards,craigrichards,fabric,967
370457,"Cobblestone Jazz, Jay Haze & Bicep",2012-07-07,Sat,Petre Inspirescu,petreinspirescu,fabric,967
370457,"Cobblestone Jazz, Jay Haze & Bicep",2012-07-07,Sat,Cobblestone Jazz,cobblestonejazz,fabric,967
370457,"Cobblestone Jazz, Jay Haze & Bicep",2012-07-07,Sat,Jay Haze,jayhaze,fabric,967
370457,"Cobblestone Jazz, Jay Haze & Bicep",2012-07-07,Sat,Matt Tolfrey,matttolfrey,fabric,967
370457,"Cobblestone Jazz, Jay Haze & Bicep",2012-07-07,Sat,Droog,droog,fabric,967
370457,"Cobblestone Jazz, Jay Haze & Bicep",2012-07-07,Sat,Bicep,bicep,fabric,967
374674,Marky & Friends & Urban Nerds,2012-07-06,Fri,DJ Marky,djmarky,fabric,967
374674,Marky & Friends & Urban Nerds,2012-07-06,Fri,Calibre,calibre,fabric,967
374674,Marky & Friends & Urban Nerds,2012-07-06,Fri,Kasra,kasra,fabric,967
374674,Marky & Friends & Urban Nerds,2012-07-06,Fri,Marcus Nasty,marcus-nasty,fabric,967
374674,Marky & Friends & Urban Nerds,2012-07-06,Fri,Rattus Rattus,rattusrattus,fabric,967
374674,Marky & Friends & Urban Nerds,2012-07-06,Fri,New York Transit Authority,newyorktransitauthority,fabric,967
374674,Marky & Friends & Urban Nerds,2012-07-06,Fri,Preditah,preditah,fabric,967
380476,WetYourSelf! With..Gaiser,2012-07-01,Sun,Gaiser,gaiser,fabric,967
380476,WetYourSelf! With..Gaiser,2012-07-01,Sun,Cormac,cormac,fabric,967
380476,WetYourSelf! With..Gaiser,2012-07-01,Sun,Jacob Husley,jacobhusley,fabric,967
380476,WetYourSelf! With..Gaiser,2012-07-01,Sun,Peter Pixzel,peterpixzel,fabric,967
370456,"Omar S, Radio Slave & DJ Qu",2012-06-30,Sat,Radio Slave,radioslave,fabric,967
370456,"Omar S, Radio Slave & DJ Qu",2012-06-30,Sat,Terry Francis,terryfrancis,fabric,967
370456,"Omar S, Radio Slave & DJ Qu",2012-06-30,Sat,Omar S,omars,fabric,967
370456,"Omar S, Radio Slave & DJ Qu",2012-06-30,Sat,Mike Parker,mikeparker,fabric,967
370456,"Omar S, Radio Slave & DJ Qu",2012-06-30,Sat,Steve Bicknell,stevebicknell,fabric,967
370456,"Omar S, Radio Slave & DJ Qu",2012-06-30,Sat,DJ Qu,djqu,fabric,967
370456,"Omar S, Radio Slave & DJ Qu",2012-06-30,Sat,Tevo Howard,tevohoward,fabric,967
370456,"Omar S, Radio Slave & DJ Qu",2012-06-30,Sat,Brinsley,brinsley,fabric,967
370456,"Omar S, Radio Slave & DJ Qu",2012-06-30,Sat,Bruno Schmidt,brunoschmidt,fabric,967
367478,Playaz & Bukem in Session,2012-06-29,Fri,DJ Hype,djhype,fabric,967
367478,Playaz & Bukem in Session,2012-06-29,Fri,Original Sin,originalsin,fabric,967
367478,Playaz & Bukem in Session,2012-06-29,Fri,Sub Zero,subzero,fabric,967
367478,Playaz & Bukem in Session,2012-06-29,Fri,Prolix,prolix,fabric,967
367478,Playaz & Bukem in Session,2012-06-29,Fri,Calyx & Teebee,calyxteebee-uk,fabric,967
367478,Playaz & Bukem in Session,2012-06-29,Fri,2SHY,2shy,fabric,967
367478,Playaz & Bukem in Session,2012-06-29,Fri,LTJ Bukem,ltjbukem,fabric,967
367478,Playaz & Bukem in Session,2012-06-29,Fri,SpectraSoul,spectrasoul,fabric,967
367478,Playaz & Bukem in Session,2012-06-29,Fri,Transit Mafia,transitmafia,fabric,967
367478,Playaz & Bukem in Session,2012-06-29,Fri,MC Conrad,mcconrad,fabric,967
367478,Playaz & Bukem in Session,2012-06-29,Fri,Distance,distance,fabric,967
367478,Playaz & Bukem in Session,2012-06-29,Fri,Tunnidge,tunnidge,fabric,967
367478,Playaz & Bukem in Session,2012-06-29,Fri,LX one,lxone,fabric,967
372763,WetYourSelf! Residental,2012-06-24,Sun,Cormac,cormac,fabric,967
372763,WetYourSelf! Residental,2012-06-24,Sun,Jacob Husley,jacobhusley,fabric,967
372763,WetYourSelf! Residental,2012-06-24,Sun,Peter Pixzel,peterpixzel,fabric,967
367451,"Cassy, Marcel Dettmann & Shed live",2012-06-23,Sat,Craig Richards,craigrichards,fabric,967
367451,"Cassy, Marcel Dettmann & Shed live",2012-06-23,Sat,Cassy,cassy,fabric,967
367451,"Cassy, Marcel Dettmann & Shed live",2012-06-23,Sat,H Foundation,hfoundation,fabric,967
367451,"Cassy, Marcel Dettmann & Shed live",2012-06-23,Sat,Hipp-e,hippe,fabric,967
367451,"Cassy, Marcel Dettmann & Shed live",2012-06-23,Sat,Halo,halo,fabric,967
367451,"Cassy, Marcel Dettmann & Shed live",2012-06-23,Sat,Marcel Dettmann,marceldettmann,fabric,967
367451,"Cassy, Marcel Dettmann & Shed live",2012-06-23,Sat,Shed,shed,fabric,967
367451,"Cassy, Marcel Dettmann & Shed live",2012-06-23,Sat,Blawan,blawan,fabric,967
367451,"Cassy, Marcel Dettmann & Shed live",2012-06-23,Sat,Terry Francis,terryfrancis,fabric,967
367451,"Cassy, Marcel Dettmann & Shed live",2012-06-23,Sat,Rob Mello,robmello,fabric,967
367451,"Cassy, Marcel Dettmann & Shed live",2012-06-23,Sat,Nick Dare,nickdare,fabric,967
372771,Fabriclive: Erol Alkan presents Phantasy,2012-06-22,Fri,Erol Alkan,erolalkan,fabric,967
372771,Fabriclive: Erol Alkan presents Phantasy,2012-06-22,Fri,Kindness,kindness,fabric,967
372771,Fabriclive: Erol Alkan presents Phantasy,2012-06-22,Fri,Justin Robertson,justinrobertson,fabric,967
372771,Fabriclive: Erol Alkan presents Phantasy,2012-06-22,Fri,Daniel Avery,danielavery,fabric,967
372771,Fabriclive: Erol Alkan presents Phantasy,2012-06-22,Fri,Riotous Rockers,riotousrockers,fabric,967
372771,Fabriclive: Erol Alkan presents Phantasy,2012-06-22,Fri,PillowTalk,pillowtalk,fabric,967
372771,Fabriclive: Erol Alkan presents Phantasy,2012-06-22,Fri,Maurice Fulton,mauricefulton,fabric,967
372771,Fabriclive: Erol Alkan presents Phantasy,2012-06-22,Fri,Rory Phillips,roryphillips,fabric,967
372771,Fabriclive: Erol Alkan presents Phantasy,2012-06-22,Fri,Kiwi,kiwi,fabric,967
372771,Fabriclive: Erol Alkan presents Phantasy,2012-06-22,Fri,Trevor Jackson,trevorjackson,fabric,967
372760,WetYourSelf ! With...Dexter Kane,2012-06-17,Sun,Dexter Kane,dexterkane,fabric,967
372760,WetYourSelf ! With...Dexter Kane,2012-06-17,Sun,Cormac,cormac,fabric,967
372760,WetYourSelf ! With...Dexter Kane,2012-06-17,Sun,Jacob Husley,jacobhusley,fabric,967
372760,WetYourSelf ! With...Dexter Kane,2012-06-17,Sun,Peter Pixzel,peterpixzel,fabric,967
367449,"Derrick Carter, Nick Curly & Luke Slater",2012-06-16,Sat,Derrick Carter,derrickcarter,fabric,967
367449,"Derrick Carter, Nick Curly & Luke Slater",2012-06-16,Sat,Nick Curly,nickcurly,fabric,967
367449,"Derrick Carter, Nick Curly & Luke Slater",2012-06-16,Sat,Makam,makam,fabric,967
367449,"Derrick Carter, Nick Curly & Luke Slater",2012-06-16,Sat,Luke Slater,lukeslater,fabric,967
367449,"Derrick Carter, Nick Curly & Luke Slater",2012-06-16,Sat,The Advent,theadvent,fabric,967
367449,"Derrick Carter, Nick Curly & Luke Slater",2012-06-16,Sat,Terry Francis,terryfrancis,fabric,967
367449,"Derrick Carter, Nick Curly & Luke Slater",2012-06-16,Sat,Samu.l,samu.l,fabric,967
367449,"Derrick Carter, Nick Curly & Luke Slater",2012-06-16,Sat,Lewis Ryder,lewisryder,fabric,967
367449,"Derrick Carter, Nick Curly & Luke Slater",2012-06-16,Sat,Ross Caiden,rosscaiden,fabric,967
366075,Dub Police,2012-06-15,Fri,Caspa,caspa,fabric,967
366075,Dub Police,2012-06-15,Fri,DJ Hype,djhype,fabric,967
366075,Dub Police,2012-06-15,Fri,Dillinja,dillinja,fabric,967
372755,WetYourSelf ! With...Butane,2012-06-10,Sun,Butane,butane,fabric,967
372755,WetYourSelf ! With...Butane,2012-06-10,Sun,Cormac,cormac,fabric,967
372755,WetYourSelf ! With...Butane,2012-06-10,Sun,Jacob Husley,jacobhusley,fabric,967
372755,WetYourSelf ! With...Butane,2012-06-10,Sun,Peter Pixzel,peterpixzel,fabric,967
362037,Dirtybird & The Nothing Special,2012-06-09,Sat,Claude Von Stroke,claudevonstroke,fabric,967
362037,Dirtybird & The Nothing Special,2012-06-09,Sat,Justin Martin,justinmartin,fabric,967
362037,Dirtybird & The Nothing Special,2012-06-09,Sat,Sascha Braemer,saschabraemer,fabric,967
362037,Dirtybird & The Nothing Special,2012-06-09,Sat,Craig Richards,craigrichards,fabric,967
362037,Dirtybird & The Nothing Special,2012-06-09,Sat,Martyn,martyn,fabric,967
362037,Dirtybird & The Nothing Special,2012-06-09,Sat,Juju & Jordash,jujujordash,fabric,967
362037,Dirtybird & The Nothing Special,2012-06-09,Sat,Peverelist,peverelist,fabric,967
362037,Dirtybird & The Nothing Special,2012-06-09,Sat,Terry Francis,terryfrancis,fabric,967
362037,Dirtybird & The Nothing Special,2012-06-09,Sat,Thugfucker,thugfucker,fabric,967
361316,Ram Records,2012-06-08,Fri,Andy C,andyc,fabric,967
361316,Ram Records,2012-06-08,Fri,Phace,phace,fabric,967
361316,Ram Records,2012-06-08,Fri,Misanthrop,misanthrop,fabric,967
361316,Ram Records,2012-06-08,Fri,Culture Shock,cultureshock,fabric,967
361316,Ram Records,2012-06-08,Fri,MJ Cole,mjcole,fabric,967
361316,Ram Records,2012-06-08,Fri,Mensah,mensah,fabric,967
361316,Ram Records,2012-06-08,Fri,Brookes Brothers,brookesbrothers,fabric,967
361316,Ram Records,2012-06-08,Fri,DC Breaks,dcbreaks,fabric,967
361316,Ram Records,2012-06-08,Fri,North Base,northbase,fabric,967
361316,Ram Records,2012-06-08,Fri,DC Breaks,dcbreaks,fabric,967
361316,Ram Records,2012-06-08,Fri,2SHY,2shy,fabric,967
361316,Ram Records,2012-06-08,Fri,Fracture,fracture,fabric,967
361316,Ram Records,2012-06-08,Fri,Xtrah,xtrah,fabric,967
359362,DJ EZ,2012-06-04,Mon,DJ EZ,djez,fabric,967
359362,DJ EZ,2012-06-04,Mon,Hatcha,hatcha,fabric,967
359362,DJ EZ,2012-06-04,Mon,Logan Sama,logansama,fabric,967
359362,DJ EZ,2012-06-04,Mon,Marcus Nasty,marcus-nasty,fabric,967
363511,"WetYourSelf! w. Trentemøller, Kink, Tief, Luke Solomon + Cartulis Day",2012-06-03,Sun,Trentemøller,trentemoller,fabric,967
363511,"WetYourSelf! w. Trentemøller, Kink, Tief, Luke Solomon + Cartulis Day",2012-06-03,Sun,Cormac,cormac,fabric,967
363511,"WetYourSelf! w. Trentemøller, Kink, Tief, Luke Solomon + Cartulis Day",2012-06-03,Sun,Jacob Husley,jacobhusley,fabric,967
363511,"WetYourSelf! w. Trentemøller, Kink, Tief, Luke Solomon + Cartulis Day",2012-06-03,Sun,Peter Pixzel,peterpixzel,fabric,967
363511,"WetYourSelf! w. Trentemøller, Kink, Tief, Luke Solomon + Cartulis Day",2012-06-03,Sun,KiNK,kink,fabric,967
363511,"WetYourSelf! w. Trentemøller, Kink, Tief, Luke Solomon + Cartulis Day",2012-06-03,Sun,KRL,krl,fabric,967
363511,"WetYourSelf! w. Trentemøller, Kink, Tief, Luke Solomon + Cartulis Day",2012-06-03,Sun,Hesseltime,hesseltime,fabric,967
363511,"WetYourSelf! w. Trentemøller, Kink, Tief, Luke Solomon + Cartulis Day",2012-06-03,Sun,The Pushamann,thepushamann,fabric,967
363511,"WetYourSelf! w. Trentemøller, Kink, Tief, Luke Solomon + Cartulis Day",2012-06-03,Sun,Seldom Seen,seldomseen,fabric,967
363511,"WetYourSelf! w. Trentemøller, Kink, Tief, Luke Solomon + Cartulis Day",2012-06-03,Sun,Luke Solomon,lukesolomon,fabric,967
363511,"WetYourSelf! w. Trentemøller, Kink, Tief, Luke Solomon + Cartulis Day",2012-06-03,Sun,DeadEcho,deadecho,fabric,967
363511,"WetYourSelf! w. Trentemøller, Kink, Tief, Luke Solomon + Cartulis Day",2012-06-03,Sun,Gabbi Lopez,gabbilopez,fabric,967
363511,"WetYourSelf! w. Trentemøller, Kink, Tief, Luke Solomon + Cartulis Day",2012-06-03,Sun,Unai Trotti,unaitrotti,fabric,967
361032,"Apollonia, Ben Klock & Dvs1",2012-06-02,Sat,Craig Richards,craigrichards,fabric,967
361032,"Apollonia, Ben Klock & Dvs1",2012-06-02,Sat,Apollonia,apollonia,fabric,967
361032,"Apollonia, Ben Klock & Dvs1",2012-06-02,Sat,Dan Ghenacia,danghenacia,fabric,967
361032,"Apollonia, Ben Klock & Dvs1",2012-06-02,Sat,Dyed Soundorom,dyedsoundorom,fabric,967
361032,"Apollonia, Ben Klock & Dvs1",2012-06-02,Sat,Shonky,shonky,fabric,967
361032,"Apollonia, Ben Klock & Dvs1",2012-06-02,Sat,Terry Francis,terryfrancis,fabric,967
361032,"Apollonia, Ben Klock & Dvs1",2012-06-02,Sat,Ben Klock,benklock,fabric,967
361032,"Apollonia, Ben Klock & Dvs1",2012-06-02,Sat,DVS1,dvs1,fabric,967
